X,Y,ObjectId,tid,stanoviste_ogc_fid,typ_odpad_separovany,komodita_odpad_separovany,objem,cyklus_vyvozu,majitel,vyvoz_1,vyvoz_2,vyvoz_3,vyvoz_4,vyvoz_5,vyvoz_6,vyvoz_7,vyvoz_1_zacatek,vyvoz_2_zacatek,vyvoz_3_zacatek,vyvoz_4_zacatek,vyvoz_5_zacatek,vyvoz_6_zacatek,vyvoz_7_zacatek,vyvoz_1_interval,vyvoz_2_interval,vyvoz_3_interval,vyvoz_4_interval,vyvoz_5_interval,vyvoz_6_interval,vyvoz_7_interval,nazev,ulice,cp,verejnost,datum_exportu,GlobalID
1845872.1,6310251.9989,7220,22520,3471,,Sklo barevné,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/08/14 00:00:00+00,,,,,,,7,,,,,Eleonory Voračické 39,Eleonory Voračické,1205,A,2023/04/19 00:00:00+00,{2DD9C209-27DA-4AF1-9BF2-5BB597244336}
1854419.7894,6309893.7056,7221,20957,9549,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Pálavské nám. 2a,Pálavské náměstí,4284,A,2023/04/19 00:00:00+00,{3B9508FD-51EE-432C-96FE-3ABD533B13DF}
1854135.7132,6309650.4846,7222,12716,3724,,Papír,1100,3x týdně,EKO-KOM,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Valtická 1,Valtická,4153,A,2023/04/19 00:00:00+00,{4AA98B6A-1D5D-40FB-8DBA-EBB43A59B894}
1847851.394,6307461.2826,7223,10840,3675,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2019/10/03 00:00:00+00,,,,,,,7,,,,Pekařská 52 - v domě,Pekařská,429,N,2023/04/19 00:00:00+00,{50F07EC3-DD3B-4C82-81A4-8FE79CE22567}
1848297.9855,6308912.8733,7224,22870,10058,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2019/10/10 00:00:00+00,,,,,,,7,,,,Kounicova 17 - v domě,Kounicova,273,N,2023/04/19 00:00:00+00,{27B267C8-C536-42C2-985E-41BA7F3CF73E}
1848288.5568,6314764.1035,7225,11981,3277,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kociánka x Na kopcích,Kociánka,68,A,2023/04/19 00:00:00+00,{E225AF62-FD52-4AF1-B1A8-F89600747494}
1853949.0304,6297007.9548,7226,12063,2760,,Papír,1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2021/02/02 00:00:00+00,,,2021/02/05 00:00:00+00,,,,7,,,7,,,Pěkná 51,Pěkná,646,A,2023/04/19 00:00:00+00,{6721926A-A275-4210-87AA-EFCC4A6218B9}
1846200.5259,6316382.4378,7227,15725,6290,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Měřičkova 18,Filkukova,1099,A,2023/04/19 00:00:00+00,{436AB766-627B-4354-A0C2-4EAD1B61B630}
1848654.1522,6308864.8645,7228,16813,3619,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Moravské nám. 14 b - v domě,Moravské náměstí,755,N,2023/04/19 00:00:00+00,{E3E98032-1CE7-4EA7-99C5-758641715009}
1851121.2927,6310660.7628,7229,10724,2547,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,5x týdně,SAKO,A,A,A,N,A,A,N,2021/06/07 00:00:00+00,2021/06/01 00:00:00+00,2021/06/02 00:00:00+00,,2021/06/04 00:00:00+00,2021/06/05 00:00:00+00,,7,7,7,,7,7,,Lieberzeitova x Vranovská,Lieberzeitova,1160,A,2023/04/19 00:00:00+00,{1D69E06F-8431-4D34-9BAA-BE05D6EEA455}
1849068.027,6307731.8143,7230,13416,3624,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Orlí 5 - v domě,Orlí,482,N,2023/04/19 00:00:00+00,{4BA4F626-EB88-495D-97FC-3B88C9E244B4}
1844133.913,6303348.6249,7231,21802,2984,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,U pošty 12,U pošty,641,A,2023/04/19 00:00:00+00,{3D351FDB-A469-4576-A1CB-709ABE409F3E}
1847411.9937,6306824.4551,7232,17700,7492,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/01/15 00:00:00+00,,,,,,,7,,,,,,Ypsilantiho 4 - v domě,Ypsilantiho,53,N,2023/04/19 00:00:00+00,{D1E18BA2-82A1-473E-BF0F-AD3C8E8956C4}
1847559.8148,6305257.4592,7233,12308,2673,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/03/18 00:00:00+00,,,2019/03/21 00:00:00+00,,,,7,,,7,,,,Vídeňská 77,Renneská třída,409,A,2023/04/19 00:00:00+00,{86A3FAB4-3248-4FC6-80EA-21A6B726A1FD}
1851288.4946,6314037.8238,7234,11166,2575,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Blažkova 1,Blažkova,13,A,2023/04/19 00:00:00+00,{8DCA55FA-31B1-4A66-8B29-8C1E3338BD68}
1849120.1356,6308159.5351,7235,11674,3599,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Dvořákova 8 - v domě,Dvořákova,651,N,2023/04/19 00:00:00+00,{22CFFFA5-2B41-4414-8BF1-F43110E7D6F5}
1849121.3267,6308049.7794,7236,11828,3592,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kobližná 14 - v domě,Kobližná,62,N,2023/04/19 00:00:00+00,{31697598-FB75-423E-A983-832F77E8D329}
1850759.56,6312328.8082,7237,11401,2555,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Pflégrova x Sládkova,Sládkova,1306,A,2023/04/19 00:00:00+00,{DB3AC528-4FC0-48A5-B44A-09778D6DE7A8}
1850154.995,6313929.2528,7238,10762,2584,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Milénova 1,Milénova,125,A,2023/04/19 00:00:00+00,{FE866B19-CDF4-450D-8456-C504760319EF}
1848786.1326,6308992.5705,7239,16767,6978,,Papír,240,1x týdně,SAKO,N,N,N,N,A,N,N,,,,,2019/01/11 00:00:00+00,,,,,,,7,,,Lidická 8 - v domě,Lidická,1859,N,2023/04/19 00:00:00+00,{C6E79AEF-F6BE-42BE-AFC6-04453D99F876}
1847158.3522,6305377.7709,7240,12475,2629,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/03/18 00:00:00+00,,,2019/03/21 00:00:00+00,,,,7,,,7,,,,Jílová 28,Jílová,136,A,2023/04/19 00:00:00+00,{FAB7B984-9167-4138-A137-E7E3CE056C84}
1850767.9312,6313134.9498,7241,13738,2590,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Nezvalova 6,Nezvalova,401,A,2023/04/19 00:00:00+00,{AE7F7E80-E0B1-467F-8D2D-1DD7BAABCC68}
1851911.4496,6311894.0757,7242,16477,2558,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,2021/02/06 00:00:00+00,,7,,,7,,7,,Skryjova - Soběšická,Soběšická,1206,A,2023/04/19 00:00:00+00,{86F40897-F1ED-4FED-8A13-3D339DABA5B9}
1850154.995,6313929.2528,7243,11336,2584,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Milénova 1,Milénova,125,A,2023/04/19 00:00:00+00,{2AFE0AA1-039A-45CC-9894-4394490E55ED}
1848807.2722,6307932.2403,7244,11993,3640,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,nám. Svobody 18 - v domě,náměstí Svobody,87,N,2023/04/19 00:00:00+00,{54552D05-29C8-4361-8B36-103B14E3A884}
1857328.4119,6311059.9354,7245,20619,9390,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Molákova 11,Molákova,2149,A,2023/04/19 00:00:00+00,{65FD79D6-F7D9-43EF-9448-24C5AFE31B3F}
1850299.3764,6309756.0698,7246,11238,2540,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Hoblíkova x Ryšánkova,Hoblíkova,566,A,2023/04/19 00:00:00+00,{F4708A59-9226-4076-B1E6-0095482E9BE5}
1845834.1735,6313184.0738,7247,7228,3452,Sklo duo - barevné,Sklo barevné,1125,1x14 lichý,SAKO,N,A,N,N,N,N,N,,2022/02/15 00:00:00+00,,,,,,,14,,,,,,Purkyňova 97,Purkyňova,2734,A,2023/04/19 00:00:00+00,{5A1485A1-2201-4F6C-AF73-C14AD8206FFF}
1854141.6911,6309395.1739,7248,11609,3086,,Papír,1100,3x týdně,SAKO,A,N,A,N,A,N,N,2021/06/07 00:00:00+00,,2021/06/09 00:00:00+00,,2021/06/11 00:00:00+00,,,7,,7,,7,,,Bořetická 5,Bořetická,4142,A,2023/04/19 00:00:00+00,{8E01A3AD-23DE-4B67-A221-9EA74A0EB81F}
1855888.7391,6309567.8677,7249,12668,3773,,Papír,1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2021/02/06 00:00:00+00,,7,,,7,,7,,Štefáčkova 3,Štefáčkova,2369,A,2023/04/19 00:00:00+00,{E0E47FE6-4DC7-4A67-9D87-D4F3A9B7DE76}
1844555.2016,6312394.1018,7250,22374,9951,,Sklo barevné,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/08/14 00:00:00+00,,,,,,,7,,,,,Plevova 9,Bochořákova,2535,A,2023/04/19 00:00:00+00,{4A8294CA-85E2-411F-9559-C92314D79F9C}
1848779.331,6308322.7319,7251,16683,6947,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Jakubské nám. 3 - v domě,Jakubské náměstí,644,N,2023/04/19 00:00:00+00,{10D58590-A82D-4DF3-871A-E1409F80C26F}
1849643.6044,6314187.7354,7252,10728,3403,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Loosova 34,Loosova,740,A,2023/04/19 00:00:00+00,{725F041F-5A85-4240-84FB-9100824E82EC}
1844555.2016,6312394.1018,7253,22375,9951,,Sklo barevné,240,1x týdně,SAKO,N,N,A,N,N,N,N,,,2019/08/14 00:00:00+00,,,,,,,7,,,,,Plevova 9,Bochořákova,2535,A,2023/04/19 00:00:00+00,{E949B071-10C9-4608-830A-D68BBFE43BD8}
1847851.394,6307461.2826,7254,12055,3675,,Papír,240,1x týdně,SAKO,N,A,N,N,N,N,N,,2019/10/01 00:00:00+00,,,,,,,7,,,,,,Pekařská 52 - v domě,Pekařská,429,N,2023/04/19 00:00:00+00,{2B02A5D3-026C-471B-A730-97A17B58CDA5}
1849840.0276,6313786.386,7255,13916,2577,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/02/14 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Fillova 1,Fillova,99,A,2023/04/19 00:00:00+00,{E65038F6-5F86-41D6-B9D7-FA2994685789}
1851205.1497,6310236.3739,7256,10793,2554,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,5x týdně,SAKO,A,A,A,N,A,A,N,2021/06/07 00:00:00+00,2021/06/01 00:00:00+00,2021/06/02 00:00:00+00,,2021/06/04 00:00:00+00,2021/06/05 00:00:00+00,,7,7,7,,7,7,,Nováčkova 2,Nováčkova,436,A,2023/04/19 00:00:00+00,{83AA5791-B884-4931-9419-4B966BFAB49F}
1851066.2564,6309814.8859,7257,11250,2474,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,5x týdně,EKO-KOM,A,A,A,N,A,A,N,2021/06/07 00:00:00+00,2021/06/01 00:00:00+00,2021/06/02 00:00:00+00,,2021/06/04 00:00:00+00,2021/06/05 00:00:00+00,,7,7,7,,7,7,,Husovická x Jana Svobody,Husovická,891,A,2023/04/19 00:00:00+00,{964C8114-5A20-433A-9333-D67DCF02B823}
1848423.142,6310786.4682,7258,12169,3842,,Papír,1100,2x týdně,SAKO,N,A,N,N,A,N,N,,2019/07/09 00:00:00+00,,,2019/07/12 00:00:00+00,,,,7,,,7,,,Staňkova 14 - TŘÍĎOUN,Rybníček,327,N,2023/04/19 00:00:00+00,{2285AE3A-2A1D-4BEE-9903-B3175C679773}
1846569.294,6308281.3532,7259,20877,9491,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,A,N,N,N,N,N,N,2019/01/14 00:00:00+00,,,,,,,7,,,,,,,Roubalova 6 - v domě,Roubalova,460,N,2023/04/19 00:00:00+00,{5BC8CE94-4DB6-4756-8923-AA0DD73104CF}
1850417.8537,6312273.0253,7260,14020,5231,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,Na výzvu,SAKO,N,N,N,N,N,N,N,,,,,,,,,,,,,,,Janouškova 2 - TŘÍĎOUN,Janouškova,577,N,2023/04/19 00:00:00+00,{117918A3-1E77-49E7-9702-98F60686BB0A}
1850545.9491,6309741.0761,7261,10751,3454,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Merhautova 37 - TŘÍĎOUN ,Jugoslávská,589,N,2023/04/19 00:00:00+00,{0D7510F0-3CBA-4FA9-915D-123687C955C0}
1857306.5487,6309527.7607,7262,20609,9374,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kubíkova 18 - 20,Kubíkova,2477,A,2023/04/19 00:00:00+00,{6606D892-30A7-47BF-B0ED-FC6C9F43EFB4}
1842884.3072,6303544.9116,7263,11882,2965,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Kurská 4,Kurská,625,A,2023/04/19 00:00:00+00,{70ED4239-3084-4FAC-87A5-240C5EAA7466}
1848339.8305,6307647.9387,7264,16057,6509,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Pellicova 2b - v domě,Pellicova,15,N,2023/04/19 00:00:00+00,{15CF926D-80A6-4CA3-A9D9-03BE862782A2}
1844592.1374,6303412.1975,7265,12202,3445,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Švermova 19,Švermova,757,A,2023/04/19 00:00:00+00,{2B703F87-5917-47D5-968F-D6A07BDF2245}
1847759.5443,6307450.9432,7266,16860,7020,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",240,1x týdně,SAKO,N,N,N,A,N,N,N,,,,2019/10/03 00:00:00+00,,,,,,,7,,,,Pekařská 62 - v domě,Pekařská,269,N,2023/04/19 00:00:00+00,{B9FB116E-F1EE-4D5A-8690-776F95857EAD}
1849840.0276,6313786.386,7267,10497,2577,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/02/14 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Fillova 1,Fillova,99,A,2023/04/19 00:00:00+00,{D117F55A-CA41-47BA-A89B-9D84F367131D}
1849718.4445,6316957.3021,7268,12703,3167,,Papír,1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,,,7,,,7,,,,Útěchovská 2,Útěchovská,143,A,2023/04/19 00:00:00+00,{8C5F975E-1D26-4B36-8BE8-03B0C8EEB259}
1846412.6118,6316291.8089,7269,11610,3328,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Boskovická 9,Boskovická,1377,A,2023/04/19 00:00:00+00,{4EA2539D-254C-412E-AFD5-B20F1A9DCCC2}
1850561.5004,6310491.8123,7270,11948,3095,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Merhautova 114,Merhautova,988,A,2023/04/19 00:00:00+00,{E4D302D3-4450-49BA-AEAF-4F227F138404}
1843961.1006,6302795.3217,7271,11820,2960,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Klobásova 5,Klobásova,53,A,2023/04/19 00:00:00+00,{F6304E43-F428-4828-911C-4BFEAE401519}
1858058.7011,6310411.7942,7272,15160,2873,,Papír,1100,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Popelákova 2,Popelákova,2318,A,2023/04/19 00:00:00+00,{42574E0E-E948-464E-821C-2ADD22EB4E41}
1849084.6024,6307583.755,7273,21979,10250,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Františkánská  1 - v domě,Františkánská,428,N,2023/04/19 00:00:00+00,{EA5ED6FF-52DD-45F8-934F-8DF0FB1F0B8C}
1850433.7056,6311252.2097,7274,10608,2565,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Jugoslávská x Provazníkova,Jugoslávská,696,A,2023/04/19 00:00:00+00,{FA3FD3CF-783D-468B-BEB1-62A2E2BC3ED2}
1849964.8724,6310633.6691,7275,11138,2546,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Zemědělská x Lesnická,Lesnická,813,A,2023/04/19 00:00:00+00,{276CFE18-51C3-4378-80D5-291B7B8460EF}
1849964.8724,6310633.6691,7276,11553,2546,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Zemědělská x Lesnická,Lesnická,813,A,2023/04/19 00:00:00+00,{43FFECBC-42DA-4525-8865-27EAABE22420}
1850731.3851,6310601.2421,7277,10999,2561,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Tišnovská x Trávníky,Tišnovská,1452,A,2023/04/19 00:00:00+00,{C032F8C8-9E2F-46F5-9508-972D52E49741}
1850266.5594,6309508.4228,7278,10749,2571,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Merhautova 13,Merhautova,440,A,2023/04/19 00:00:00+00,{4E6DBB3D-436D-4269-9425-B3AD7FB9D0CD}
1850266.5594,6309508.4228,7279,11329,2571,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Merhautova 13,Merhautova,440,A,2023/04/19 00:00:00+00,{773C24C2-59B1-43B4-9F37-DBF25D1A9821}
1846106.0046,6317374.2704,7280,12442,3292,,Papír,1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Horácké nám. 9,Horácké náměstí,1471,A,2023/04/19 00:00:00+00,{E4BFE93E-0FA2-41B4-9F74-3A9DD838322E}
1857773.7343,6310177.4015,7281,12609,2872,,Papír,1100,2x týdně,EKO-KOM,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Popelákova 22,Popelákova,2307,A,2023/04/19 00:00:00+00,{74064210-AB60-41FF-8A89-978B4B05D692}
1850588.7069,6310031.8379,7282,10752,3474,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Merhautova  51,Merhautova,936,A,2023/04/19 00:00:00+00,{21738EAF-6ED1-429B-A3C4-E0EC7F6FFB0C}
1850588.7069,6310031.8379,7283,11330,3474,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Merhautova  51,Merhautova,936,A,2023/04/19 00:00:00+00,{5586901E-A997-4A35-B3B6-7735ADC53E9D}
1850122.9016,6311922.7925,7284,10783,3157,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Nám. SNP 14,náměstí SNP,1121,A,2023/04/19 00:00:00+00,{08DA3735-0F25-4454-AB7F-FCC5555EDA45}
1850433.7056,6311252.2097,7285,10607,2565,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Jugoslávská x Provazníkova,Jugoslávská,696,A,2023/04/19 00:00:00+00,{66D3E38F-25FB-451B-AD52-3020EDAC6B7C}
1849207.911,6308016.5105,7286,11762,3623,,Papír,240,2x týdně,SAKO,A,N,N,A,N,N,N,2019/01/14 00:00:00+00,,,2019/01/17 00:00:00+00,,,,7,,,7,,,,Jánská 25 - v domě,Jánská,460,N,2023/04/19 00:00:00+00,{F2826CFB-BAED-4547-9FBA-B98F9A6A689A}
1852083.5829,6312012.9142,7287,11446,3835,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,2021/02/06 00:00:00+00,,7,,,7,,7,,Skryjova x Cacovická,Skryjova,699,A,2023/04/19 00:00:00+00,{3F8655BD-2D6A-4BBE-8442-FB5B40671C37}
1852083.5829,6312012.9142,7288,11445,3835,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,EKO-KOM,A,N,N,A,N,A,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,2021/02/06 00:00:00+00,,7,,,7,,7,,Skryjova x Cacovická,Skryjova,699,A,2023/04/19 00:00:00+00,{DFBADF95-4793-4F7F-8AC2-AD5C6EF1CF08}
1851242.7979,6312403.169,7289,20657,2596,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,2021/02/06 00:00:00+00,,7,,,7,,7,,Studená x M. Majerové,Studená,470,A,2023/04/19 00:00:00+00,{A76F6AB5-D903-442B-9FED-AB446D747997}
1852094.4143,6311321.636,7290,11003,3073,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Tomkovo nám. x Cacovická,Valchařská,57,A,2023/04/19 00:00:00+00,{FD1FF9CD-01DB-4C99-8F94-BE0B15E3DCB0}
1852094.4143,6311321.636,7291,11004,3073,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,2019/04/20 00:00:00+00,,7,,,7,,7,,Tomkovo nám. x Cacovická,Valchařská,57,A,2023/04/19 00:00:00+00,{B2FEFBF7-6A1F-472A-A911-3E391810BB2B}
1851523.7683,6311863.3481,7292,11449,2559,,"Plasty, nápojové kartony a hliníkové plechovky od nápojů",1100,3x týdně,SAKO,A,N,N,A,N,A,N,2021/02/01 00:00:00+00,,,2021/02/04 00:00:00+00,,2021/02/06 00:00:00+00,,7,,,7,,7,,Slezákova 51,Slezákova,1020,A,2023/04/19 00:00:00+00,{7DC0386E-A9B2-4B80-B231-F08F3F63176C}
